timestamp,log exp request recency,log request recency,gdsf,log time recency,number of observations,time recency,log bhr,exp request recency,log gdsf,exp time recency,request recency,frequency,entropy,log size,size,log exp time recency,log frequency
1437184343,8.72645656723,8.18662761446,887.830460927,2.87368751153,21703.5816376,303.245972816,14.9616111519,396170.055451,2.6954413367,280.252542578,397430.310725,9.63691715137e-05,16.1333673903,8.82852624429,423811.591965,3.1025732879,8.86404438587
1437184403,8.74464909827,8.16847557068,726.970012013,2.8041151426,21299.0697761,295.299805792,14.8779113241,403565.402871,2.65545282057,283.716114809,392580.153478,9.45339823326e-05,16.1473348422,8.76668207232,534055.15463,3.08282874304,8.86665428363
1437184463,8.57845055448,8.07564253944,1133.43023781,2.85631121225,21790.1355468,288.591130618,14.9146508359,389843.093424,2.63282693312,274.987123642,381768.502201,9.66787756928e-05,16.1346205355,8.77373888453,456143.725224,3.01185651431,8.85731941871
1437184523,8.44090733777,7.94297345082,1036.17602561,2.84881718399,22902.8174201,284.131308701,14.9580975604,373131.305723,2.69454964169,264.885158767,372457.763941,0.000101584618373,16.0974436697,8.82632360106,537061.722894,2.97075154345,8.84432670789
1437184583,8.70362323887,8.15631548666,842.596920557,2.85230233017,22121.4170239,271.18916436,15.1274020753,377087.510992,2.72797344981,267.490850789,354624.176584,9.80866716719e-05,16.065028488,8.92768776255,434908.415689,3.08151588955,8.86264633761
1437184643,8.76991223897,8.2516899494,913.758824178,2.94114189682,21362.9999761,307.758366849,15.0376418779,406077.793701,3.03234026243,287.31314573,404796.365664,9.46890517909e-05,16.0768879321,9.03499107015,544837.849062,3.1507036422,8.87954245314
1437184703,8.67431258415,8.13328686536,928.361721502,2.96968175756,20607.2800326,300.934039402,14.9544170014,420913.296147,3.12193051149,296.702049891,394287.605244,9.13086371836e-05,16.093287116,9.03817375642,322724.879603,3.13488913868,8.8919026752
1437184763,8.64508942692,8.0972025089,973.591381785,2.94965287106,19988.1420487,286.877729711,15.0019004437,390319.192558,3.18160198262,277.380634385,371974.702525,8.85383912468e-05,16.0985127589,9.09175121316,589529.514934,3.12529895387,8.90375896751
1437184823,8.62441883742,8.08649513371,1046.05681664,2.96139955862,20952.0756099,283.350552333,15.1068757573,382236.508219,3.02889177701,272.556761925,363582.659763,9.27817182412e-05,16.0760592689,9.06788376713,466173.513884,3.108986911,8.88525707773
1437184883,8.65933313435,8.0904009555,872.73827295,2.90639869886,21237.1802686,284.809857529,15.1333403308,383258.31825,2.97348003524,272.844625257,362686.395795,9.4015734659e-05,16.0591585204,9.05341018301,388576.680126,3.11239866944,8.88286676903
1437184943,8.63853277421,8.10796380145,904.824234346,2.88989958707,20140.5341641,284.664938286,14.989552553,384461.688341,3.18885256091,274.421615727,366384.221993,8.91308676451e-05,16.064190949,9.08920255697,509394.467478,3.11844151705,8.90300360265
1437185003,8.57007061666,8.05142485313,814.842466355,2.96262795513,19032.4463542,331.67326012,14.6652669077,445302.467942,3.36626979496,317.37942901,430548.309015,8.41952413719e-05,16.0931174793,9.01576835135,589463.742702,3.1416536611,8.91637909855
1437185063,8.7105573677,8.16024717191,966.861888802,2.96129449035,20627.0653218,315.491661348,15.0251462818,415085.372186,3.10935898989,296.586479381,408197.783181,9.12195105217e-05,16.1150530677,9.06725263583,636008.702597,3.1532622189,8.88753838206
1437185123,8.41988847112,7.91242678716,910.973074691,2.90254483997,20776.8357678,294.520204671,14.9222984355,392379.220277,3.26037958079,280.546652046,378204.449095,9.18533696353e-05,16.1365981297,9.09133900813,630056.130689,3.04047371521,8.89023027844
1437185183,8.46331675072,7.92897396216,1019.32557374,2.92915336079,22131.0303556,308.386931688,14.8370013232,420475.210976,3.08308633357,301.520695243,393615.886406,9.78110528952e-05,16.1620295118,8.9600438284,496996.927622,3.07775888236,8.87341739738
1437185243,8.26039047145,7.77689398653,1223.04324108,2.85774434262,24084.8811834,284.088771214,14.7975047298,372137.325423,2.84930164054,268.597554701,358535.49357,0.000106416609597,16.1540169007,8.82340318518,393649.197359,2.94884564349,8.8433165846
1437185303,8.46538379447,7.9710193001,1052.96284531,2.9325966184,23999.6891052,288.509580771,14.9553688754,373634.227556,2.74572290177,270.822708777,359657.527822,0.000106011830894,16.1283180396,8.85054588857,716059.156569,3.04576242534,8.84633818429
1437185363,8.51101988901,8.01836753334,1111.91127886,2.94864827509,24040.1581261,307.436923127,14.9781149552,402185.359519,2.64124813292,291.359482425,381265.651289,0.000106161607418,16.1007383036,8.80968154407,762232.575324,3.06102295974,8.83445773003
1437185423,8.1329332088,7.67741619364,1148.14650007,2.84866182694,25288.813699,308.979279249,14.7491777057,380677.876478,2.74148009332,278.122851518,381758.011686,0.000111645753808,16.0822788993,8.74532889952,751803.196433,2.90733899906,8.81880967354
1437185483,8.25051910997,7.77409946893,1054.16528656,2.8708174374,24160.0949452,292.33369013,14.8906504026,360667.040653,2.78067272858,264.024902518,356940.057689,0.000106633749855,16.0723630955,8.83566156561,823374.613046,2.96237020148,8.83682977965
1437185543,8.29387306573,7.79221903655,1193.36119686,2.7970734228,25423.4103555,279.294355158,15.0376511516,352979.169286,2.51308636532,258.866635381,341007.76621,0.000112178350386,16.0368697506,8.77536875846,728675.921764,2.92600013984,8.81504454423
1437185603,8.45685561709,7.97664995164,1074.56727297,2.93108790629,24036.3585802,318.018758815,14.9149560685,397025.708711,2.6490174003,291.981703525,386857.751826,0.000106029049387,15.9487610375,8.78198673439,632853.335151,3.05240000312,8.8387901358
1437185663,8.30521473788,7.79402167338,1224.01438514,2.82221989391,26152.5143411,284.64102978,15.0193949544,353561.370012,2.551688723,259.686163398,342622.238512,0.00011533136634,15.8939238641,8.78554183868,697943.417916,2.94638416758,8.80942408977
1437185723,8.27032272259,7.77860543204,1017.55703418,2.84424291398,23001.3331688,285.002175456,14.954652237,359089.729039,2.83263684776,264.461109366,341664.496775,0.000101406374299,15.8465926791,8.89364454239,749754.887972,2.9647518009,8.84635547804
1437185783,7.94517399981,7.51528547846,977.324949473,2.81866944194,22083.0937116,336.659623614,14.2698186568,386975.952173,2.99079913645,285.139585981,407785.322209,9.73297336725e-05,15.8214592001,8.63030889662,609199.697381,2.894773134,8.86890278992
1437185843,7.68343238691,7.28767518535,1010.94268945,2.7137700363,20644.4612797,259.756858613,13.8814800885,330619.383336,2.89646054685,244.525012247,310895.615256,9.09610794312e-05,15.8593115965,8.38897031767,510100.75617,2.77217977744,8.88603559613
1437185903,7.605874046,7.17916558577,1120.53219577,2.69112282735,21588.9309371,277.831033666,14.1170884999,339652.016081,2.97916603576,251.117470189,334249.288701,9.50949331405e-05,15.8969643421,8.54812726784,225727.076208,2.7165099592,8.86758485137
1437185963,8.09156932209,7.67246188233,1285.91823924,2.99063700852,21587.6888061,330.008424394,14.3107015767,393658.596779,2.85005902423,292.728387852,388149.824064,9.50678416128e-05,15.9089358993,8.58038030045,163894.578312,2.98407354038,8.8704859959
1437186023,8.125838133,7.62850936598,1277.66172524,2.85756521979,25881.9566898,270.215360593,14.7590977077,326560.585572,2.42105016614,245.626703834,309682.123704,0.000113953197031,15.9031526788,8.59007393693,267822.025256,2.9246343437,8.8112656132
1437186083,8.46751954551,7.9293619721,941.994940293,2.91374245012,23477.8984014,288.61380873,15.0131359604,346773.07078,2.65867882901,261.213997859,331506.425748,0.000103343393147,15.8843677959,8.83590739468,424045.848475,3.08762089597,8.84003850662
1437186143,8.26664215277,7.7828078328,1376.38735612,2.98239047675,23404.0183302,341.527201653,14.8386292495,388973.558908,3.04536087759,292.693168839,394920.035769,0.000102992635336,15.899801035,8.94199506353,331827.018513,3.04771112677,8.8547580571
1437186203,8.26131126555,7.74325145187,1220.97574227,3.01907867473,22350.2457214,310.739821752,14.9460498003,372404.204877,3.16230072716,282.017470671,348420.083259,9.83353894901e-05,15.9177920796,9.05417526371,363420.64969,3.07007604443,8.87112049696
1437186263,8.36319226923,7.84439825814,1205.69307919,3.04193337843,24049.1740178,315.363821328,15.0772510547,349196.224082,2.91290565396,266.937828676,349572.918732,0.000105789542452,15.91553558,8.99507835432,334924.744036,3.097431231,8.85274395906
1437186323,8.31890446137,7.78169201002,1169.74592869,2.9898034066,24059.4130685,308.056765239,14.9325421176,353080.423558,3.02474437708,270.684144942,337306.925574,0.000105812954108,15.9128805025,8.97864324736,588911.278953,3.11048198692,8.86736530811
1437186383,8.50725738416,7.95434466912,1047.98620366,3.01705502041,23203.2112005,313.055033902,15.0225027667,368371.157655,2.9100863767,283.601116025,341924.23937,0.000102024604646,15.9063589855,8.96629457172,585836.806353,3.17207076075,8.86356184006
1437186443,8.542083276,8.02887637982,1230.91723406,3.12400324384,23454.2063985,330.415580859,15.1838080924,386077.662599,2.93674111176,297.483071195,354643.888118,0.00010310661875,15.8277127376,9.06027460208,463220.567305,3.20221261632,8.85319524157
1437186503,8.55030398642,8.00556289252,1241.0439739,3.10966640015,24996.5900604,345.536055986,15.1183355689,375500.555338,2.7467848557,291.361744127,368625.385861,0.000109866604523,15.754623229,8.93256021232,338303.518046,3.19992859294,8.83659560346
1437186563,8.35239608663,7.80909391994,1511.50843784,3.10682816887,25578.7268332,340.94584465,14.987687455,380911.5727,2.92743988208,297.57447337,356219.626018,0.000112406088856,15.7067920288,8.95756366853,153661.441988,3.16373025656,8.84364467462
1437186623,8.00361539468,7.49546322073,1206.03286183,2.95849798778,24468.987265,287.555592863,14.7231278243,311400.669425,2.7754414457,246.070073249,291873.804586,0.0001075108504,15.6935646249,8.74928463499,174052.035495,3.00088612913,8.84874624732
1437186683,8.34037026159,7.81069850847,1158.45334164,3.11556950996,24650.9829237,322.560620957,15.0305892203,348574.170043,2.95926518844,276.128746789,322238.531902,0.000108291210568,15.6726076378,8.99492720436,356844.448202,3.1762425505,8.85226868026
1437186743,8.23303157096,7.67304251688,1286.84364665,3.03051212396,25877.7751016,304.534762004,15.0963375263,330664.03943,2.82098563081,264.63914023,299943.734116,0.000113661757864,15.621171417,8.95866157857,224500.865978,3.10833234591,8.83365129402
1437186803,8.59870568682,8.05461227595,912.350566186,3.13816583268,24097.0281065,345.507452625,15.1161870976,354601.935965,2.8235958794,282.895295216,341252.128885,0.00010581881022,15.6179045184,8.96989148852,425194.299079,3.30484006549,8.8575460958
1437186863,8.62252839196,8.11138249505,1041.16214527,3.1843516037,23085.4925489,433.75261896,14.9162533167,416691.893537,3.07188237909,329.217594814,444375.173183,0.000101352991888,15.6571731667,8.99406784788,566553.073755,3.33920596621,8.87542039317
